chunk_id,window_start,window_end,text,,,,,,binary_hit,confidence
26,0:52:00,0:54:00,"[52:00–52:30]
You taught us that studying is like a game. Little by little we understand how and what the game
consists of, and then we keep playing until we become the best at it. You taught us to never give
up. Kids and parents appreciate good teachers. We're losing them because it's time for you to show
your appreciation for teachers.

[52:30–53:00]
Thank you. One child, one teacher, one book. One pen can change the world. Malana Yusafi's worlds
remind remind us of incredible potential within each to make a difference through education.
Encouraging children's curiosity, providing support to dedicated educators, fostering self-
expression through writing, and promoting a love for literature can significantly impact societal
progress. Exceptional educators are in

[53:00–53:30]
Educators are inherently skilled and recognize the equitable opportunities that are essential for
the development of every child. So why are we pushing out 60 educators at Northside High School?
With these actions, you have stifled children's curiosity. You have failed to support teachers. You
have diminished the joy of teaching. And with at the same time, you've directed a lot of funds that
are meant to for the students' future. I am a 13-year HIV parent here supporting all our teachers on
teacher appreciation.

[53:30–54:00]
Week. Michelle Williams, Houston Education Association. I'm here to deliver a thank you to all the
teachers in HISD by letting them know that they don't have to follow the recommended pacing or your
NES curriculum per the Texas Education Code. Teachers do not have to follow the pacing recommended
of designated instructional materials or pacing of the recommended or designated scoping sequence",,,,,,0,5
27,0:54:00,0:56:00,"[54:00–54:30]
Scope and sequence for a subject in required curriculum in a particular grade level based on a
teacher's a teacher's determination that the students need more left time less time in a specific
area to demonstrate proficiency in the essential knowledge and skills that for that subject or grade
level. The teachers control the classroom. The teachers in HISD control the classroom. Not these
people over here, not this board. You all are firing teachers in violation of the law. And I'm here
to deliver the message today. Be free.

[54:30–55:00]
We don't have to follow your curriculum. Thank you. In honor of Teacher Appreciation Week, I'd like
to use my time to recognize and thank some truly outstanding educators: Miss Marcy Ariaga, Ms.
Catherine Perez, Ms. Vicki Evans, Mr. Daniel Davison, Ms. Kara Wallace, Miss Savannah Newton, Miss
Jeanette Lopez, Miss Helena Epps, Ms. Stephanie Santos.

[55:30–56:00]
and Mr. Marcus Hernandez, your dedication, patience, and passion for teaching have made a lasting
impression on my family. You welcomed my nervous kinder babies into your Lego filled classroom. You
guided them through the pandemic, you taught them to read and love doing it. You helped them gain in
gain independence and fostered a love of their favorite subjects. You got to know my kids and their
quirks, and even on their worst days, you showed up for them. It'll never be enough, but I'll never
stop saying thank you. From the bottom of my heart, thank you. Thank you.",,,,,,0,5
28,0:56:00,0:58:00,"[56:00–56:30]
Board, why aren't you asking him the hard questions? Why do you swallow his lies whole? Are you
gonna buy whatever bogus excuse he gives you for the free fall and enrollment? He is a charlatan. At
what point are you going to take off your blinders and admit it? It is the duty of every man, as far
as his ability extends, to detect and expose delusion and error. Thomas Paine. Miles is broken and
continues to break board policy left and right. You condoned illegal electioneering. You ignore the
voices who should carry the most weight.

[56:30–57:00]
the educators, the parents, the students, my two students, who have been begging you to listen to
them. The arrogance and audacity you show to think you, inexperienced and clearly inept, know best.
You are complicit in the ruination and bankrupting of HISC. Mary Wollstonecraft says the beginning
is always today. At any point you can course correct. I may be just as delusional as you, though, by
continuing to hope that at some point you will actually listen to us. Thank you.

[57:00–57:30]
Hi, Mindan Tran. I'm speaking on community engagement. Um, I just like to take a moment to say hi to
Dr. Gatewood. Um, you don't know me, but I've heard so much about you and none of it is good. Um,
assistant principal Dr. Gatewood told the staff, quote, what happens at Sharpstown stays in
Sharpstown, end quote. She wants someone to stop speaking in front of the board. Hi. Um

[57:30–58:00]
What exactly is Sharpstown hiding from the community? Why does TJ Cotter get to spend $31,000 to
paint a window mural, but students at a Title I school don't get their federally funded free lunch?
What is TJ Cotter hiding for you that he gets to buy $2,000 office chairs, but kids taking the star
test don't get water bottles or snacks? What exactly is happening at Sharpstown that we are hiding
from the community? All the rest of the wraparound services were fired recently. IT stuff was cut
this week. Over 700 teachers were fired or non renewed during teacher.",,,,,,0,5
29,0:58:00,1:00:00,"[58:00–58:30]
Appreciation Week. HIC doesn't appreciate teachers, but the rest of our community does. Thank you.
Followed closely by, but do we have to use that curriculum? Well, the answer is unfortunately it's
everywhere. We would love to be able to say.

[58:30–59:00]
that we use an accreditive program to teach our children. Speaking of our children, cutting
wraparound services is one of the worst things this board will be known for. Not only do they help
provide food and uniforms, but they are in person to see what kids need without being sought out.
When my school hosted a social to see Dog Man in theater, the wraparound specialist was the person
who filled sponsored seats. She knew the kids personally and who would enjoy attending. Several of
the kids had never gotten.

[59:30–01:00:00]
to see a movie in theater before. The personal touch is what children need to feel cared for.
Speakers eleven through eighteen, please move to the front row. It's great that you're updating
legal policies. It'd be even better if the distance.",,,,,,0,5
30,1:00:00,1:02:00,"[01:00:00–01:00:30]
Actually, followed them. HISD has become a lawless place where policies are ignored. I've had to
escalate concerns to supervisors, general counsel, and even file complaints with DEA and the AG just
to get HISD to follow policy. Time and again I've witnessed directives from district leadership that
directly contradict board policies. It's ridiculous that I, a parent, have to educate HISD employees
on their own policies and Texas Education Code. Your employees are paid to know and enforce these
regulations. You should be ashamed that parents have to constantly instruct your staff on how to do
their jobs. What's even more

[01:00:30–01:01:00]
frustrating is that once parents back them into a corner by citing policy, they fall silent on
email, switch to phone calls, where they continue to argue without having to put those lies in
writing. When I don't answer HISD numbers, they call from outside numbers. Other parents have
reported the same. This board can update policy all it wants, but it means nothing if they're
treated as optional.

[01:01:00–01:01:30]
Good evening. I'm here on behalf of Wharton Dual Language Academy and other specialized schools. IV
Dual Language at Montessori in our district. These programs don't fit a one size fit all model. They
require tailored support to thrive and they've served generations of Texan students with proven
success. It is time to prioritize their unique needs in district planning, align leadership with
campus realities to fix operational disconnects. Retain experienced bilingual Montessori and IB
train educators

[01:01:30–01:02:00]
our teachers, our unicorns. Stop applying rigid curriculum mandates that strip away what makes these
schools effective and unique. This week is teacher appreciation week. If we truly value our
teachers, we need to back up to back that up with action, listen to them, support them and create an
environment where they want to stay.",,,,,,0,5
31,1:02:00,1:04:00,"[01:02:00–01:02:30]
When you say happy teacher appreciation week, what is the difference between nice and kindness? Nice
being well, wanting to be well liked by everyone, and then well being, actually implementing
policies that will benefit teachers in the classroom in HISD and students that are in the classroom
in HISD. You have today an update from the Community Engagement Campaign Ad hoc committee chair,
where you do talk about well being. Where is the well being? When I have spoken

[01:02:30–01:03:00]
And I have spoken to students who were either suspended, initially kicked out of Northside High
School, which, as you heard earlier, maybe even closed pretty soon, or you're proposing to close it.
At the same time, you're also kicking out the teachers whose children were suspended. In addition to
that, you haven't responded to any of the grievances. Thank you. In addition to that, you have a

[01:03:00–01:03:30]
Thank you, ma'am. Your time is up. Thank you. Ruth Hoffman Lock. Your time is up. Your time is up.
You need to finish with the city to to detain or possibly jail students who are not going to school.
Your time is up. You may you may be please be seated. I'm gonna give you one more warning. Please be
seated. Please be seated. Please be seated now. Again. Again. Are we talking about well-being? I'm
giving I'm giving you one warning.

[01:03:30–01:04:00]
and then you're gonna be asked to leave. I'm asking you to sit down now. You're not sitting down.
That's the second warning. Please please leave the the auditorium. Please leave the auditorium.",,,,,,0,5
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
Since Abraham Maslov's hierarchy of needs was published in 1943, it has become a foundational
concept in the approach to both mental health care and education. Many of you have probably heard of
it. What you may not know is that the article was titled A Theory of Human Motivation. It described
his theory that if an individual's most basic physical needs are not met, Ms. Lindner, that they do
not develop a motivation to meet the needs at the next levels. The highest of which is self
actualization or

[01:05:00–01:05:30]
Or realizing one's full potential. HISD is supposed to be in the business of helping each child
reach their full potential. That requires making sure that these basic needs are met because
children do not have the means to do it themselves. Until this year, wraparound specialists on each
campus were doing that. Thank you. My name is Iliam Martin Albo, and I'm an angry parent. A child
whose basic needs are

[01:05:30–01:06:00]
not met is not able to access even the best curriculum. This is why so many school districts offer
free breakfast to all students. Hungry kids don't learn well. It's not rocket science. Providing
wraparound services is also not rocket science. The key to doing it right is not requiring children
to figure out how to get their needs met. And the way to do that is to have service providers in the
schools, not in off campus silos. The administration's promotion of the hospital model to justify
the move to sandwich centers fails to recognize one glaring problem. Nobody is ashamed to go to a
hospital.",,,,,,1,3
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
but they are ashamed to admit that they need help with food, clothing, or shelter. Even the youngest
children know this. Thank you. Thank you. Brandy Dowda, Angry Taxpayer. The Kinder Institute's
recently released study reinforces what we have all been saying for the past two years. Sunrise
centers don't cut it. Most teachers do not even know they exist. Telling a hungry third grader their
parents can get food or shell shoes for them at a sunrise center is not going to help.

[01:06:30–01:07:00]
that child today. If ever, a campus-based wraparound specialist can meet the child's family at
pickup with a pair of shoes and food staples today and can register the child for backpack buddies
programs to make sure food is going home this weekend. Requiring kids to go to another location who
don't have a driver's license, by the way, to receive services puts the responsibility for getting
the most basic needs met on the child. And that is just wrong. Thank you.

[01:07:00–01:07:30]
Kelly Blickery, disheartened parent. Telehealth services are important, and having multiple
locations for families to access social services is a good thing. But these locations cannot provide
the same support as school-based specialists. The genius of the school-based specialist is that they
are in the same place as the kid every day. They develop relationships, they establish trust.
Sunrise Center employees can't tell.

[01:07:30–01:08:00]
you which kids wrap up their classmates' uneaten lunch portions to take home. They can't tell you
which children are teased by classmates when they come to school dirty. They can't name the children
who have already lost permanent teeth to decay, because they are not in the same place as the
students every day. Sunrise centers should be provided in addition to campus based specialists, not
in place of them.",,,,,,1,5
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
When most of the wraparound specialists were given pink slips last year, the remaining few were
clearly set up for failure, so the district could say, see, they aren't serving that many kids. They
aren't effective. Again, this is not rocket scientist science. One specialist cannot serve as many
kids as five can. Now that false argument is being used as an excuse to eliminate the whole
department. There's nothing evidence-based or child-focused about that. It will not improve outcomes
for children. It will increase dropout rates and DAEP placements.

[01:09:00–01:09:30]
Placements, but nobody looks at those kids' scores to determine the superintendent's bonus. It will
also lower ADA, which will be used to justify cutting even more from school budgets.

[01:09:30–01:10:00]
Ruth Kravitz and another student speaker, Andrew Flores. Uh good evening. My name is Andrew Flores
and I'm an HISD student. I wanted to speak out about the challenges um we're faced under the new
education system. This year me and my classmates have been overwhelmed with endless packets.",,,,,,0,5
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
While some teachers have found ways to make them more engaging, many have stuck strictly to the
format, leaving little room for actual learning. In my math class, for example, the teacher always
insists following the NES format, but it often doesn't make sense to me. It's only when she takes
the time to explain things personally that I start to understand this approach. This approach isn't
just frustrating, it's hindering our education. We need more than just packets. We need teachers who
can connect with us.

[01:10:30–01:11:00]
Us, who can adapt to our needs, and who can inspire us to learn. Superintendent Mike Miles, the
current system isn't working. It's time to listen to it.

[01:11:00–01:11:30]
Miss Ruth Kravitz. Good evening. My name is Ruth Kravitz. It's Teacher Appreciation Week. I want to
thank the teachers who have served to shape my daughters, my students, and kids across the district.
I'm going to talk about three teachers very briefly. Thank you to the best science teacher in
America who sent a gazillion kids to college and took in a homeless student living on Sandalars
Roof. Thank you to

[01:11:30–01:12:00]
Mrs. Mary Poppins, that's what I call her, who made every child feel loved and taught ninth graders
to analyze primary sources. Thank you to the most dedicated special ed chair I've known, perfect
district scorecard last year from you, and who drove her autistic students home during the flood
when even Metro shut down. They're all leaving because of you. Because you treat teachers like
they're in the gulag and that harms kids. Um you deserve a pink slip. Or to change. Thank you. Thank
you.",,,,,,0,5
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
Now we're moving to group A speakers on Zoom. Carolyn Ship. You'll need to know your other device.
Because of the blue walk in that part. Are you ready for me? Yes, ma'am, please go ahead.

[01:13:00–01:13:30]
My name is Carol Ann Schiff. I'm a retired HISD teacher of 38 years of English and French. Three
grandchildren of district. Back today to talk about approval 11, approval of district. Approval of
district rights use of district right developed curriculum.

[01:13:30–01:14:00]
Mistakes prior to teaching their lessons. These NES lessons are spreading to non-NES campuses.
Teaching a partial synopsis of a novel with multiple choice can't questions will not enable these
students to succeed in college, much less on standardized tests. Several distance studies have
proved this to be true. Students need to read a complete novel, discuss with their peers in a
certified teacher-directed setting, and write that are shared in a feedback session. Thank you.",,,,,,0,5
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
Laura Henry, please begin. Laura Henry, speaking on agenda item 11. The agenda states that district
curriculum was designed to meet 100% of the teaks, but the test prep English curriculum you're about
to approve ignores non-tested teaks. In English, too, these teaks include one C, give a formal
presentation, four A and five A involving self selected text, 10A, composing literary text, and most
of 11 research. Next time you

[01:14:30–01:15:00]
go into a 10th grade English classroom, look deeper than compliance. Ask a 16 year old to double
space a paper, teaks 11 1. Go to another classroom and ask a student to research something. Can they
go beyond the search engine results page? Have they written creatively or presented this year? These
are teaks. Miles embraces test prep saying you shouldn't test what you haven't taught. Morath tells
the Senate that STAR doesn't need to be explicitly taught. Natalie Wexler says an overfocus on
skills limits knowledge building. Teachers will tell you HISD kids can read. They lack the
vocabulary and knowledge that support comprehension.

[01:15:00–01:15:30]
Comprehension. Where is that in the curriculum? Do the research, deep dive. This mismatch of AI
common lit in UPLA is not the surprise of the English curriculum nation is TES prep garden and it
doesn't meet the teaks. Thanks. Sarah Terrell, please begin. Is it any surprise that Mike Miles
chooses teacher appreciation week to send out termination notices? He skips irony and moves right to
cruelty. A few of the real educators leaving HISD.

[01:15:30–01:16:00]
HISD. I'm sorry, are you talking me? A few of the real educators leaving HISD, an Ivy League
educated three-time teacher of the year, a special ed teacher whose daughter panicked because her
dad is not only losing his job but also won't be at the same school with her anymore, a beloved
track coach who has a toddler at home, a teacher who English language learners go to when they need
to cry, and a French teacher who helps bilingual students become trilingual.",,,,,,0,5
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
These are the kind of teachers that Sophie wrote her wonderful poem about and Kelvin choked up
about. And as Sophie says, you fire the one she loves. Thank you.

[01:17:00–01:17:30]
Hi, I had to step away from my child's performance. I mean, you know, he's about to go on, but wow,
y'all chose quite a thing to schedule all these events. Um, anyways, I'm asking the board to vote no
on item 11. Do not approve the district-wide use of the district-developed curriculum as a teacher
who has used it and as a parent whose kids are subjected to it daily. This is this is not about the
takeover, by the way. This isn't political. This is not about Mike Miles. This is about the level of
education that my children are receiving and that their peers across the district.

[01:17:30–01:18:00]
are receiving Angela Flowers as a fellow teacher. You know this is low quality, and it's not even a
real curriculum. It's just a set of disjointed test prep lessons that are poorly structured. For the
other eight board members, that if you don't understand what I'm talking about, please sit down with
someone and talk. I'm willing to sit down with you and explain what a curriculum should and
shouldn't look like as a professional test item eleven vote no. The parents of HISD are strongly
against it. The teachers are too. Don't do this to our community.",,,,,,0,5
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
Thank you. Dr. Pamela Bobling here. Go ahead. Dr. Pamela Boblin here. And I would like to
respectfully request in lieu of termination your resignations. You have spent the last two years
absolutely allowing a superintendent to run roughshot over our budget to sell our property, and none
of that supports our children. You have consistently had bad.

[01:18:30–01:19:00]
fiscal policies and a large amount of union busting. It is ridiculous that you are still in place.
Any other job, you'd already be gone. Thank you. This concludes our speakers for group A. Group
group A speakers. Great. Uh this concludes our hearing of speakers for agenda items one through five
and eleven. Next we will address the discussion of reports of items. Item two, which is acceptance
of the report from the

[01:19:00–01:19:30]
board audit committee chair. You have a report to go through, Ms. Linder? Thank you. Colleagues, um,
in your packet, we've uh presented we include the um latest audit committee report for April. So um
I hope everyone's had a chance to review it. Um items of note, um we are um tracking to complete the
audit plan for uh this year for 2024-2025. Um

[01:19:30–01:20:00]
as planned with a change that we've noted already which was ProCard program was postponed and now
it'll it'll actually be included in the upcoming audit plan for 25 26. There are a couple of
outstanding um in progress audits that um everyone including the community can see posted on on the
HISD website. That schedule is um was uh refreshed after our board meeting or I'm sorry our
committee meeting and uh the other item of note",,,,,,0,5
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
that I'll call out is the proposed audit plan for 2526. Those items are listed in the report, but to
call those out, IT cybersecurity governance policy assessment, business operations construction
services, the contract contractor selection through closeout process. For purchasing services, the
ProCard program, as I mentioned, which was postponed from this year. And then for business
operations, an audit of maintenance and repairs activities.

[01:20:30–01:21:00]
Activities and then finally an HR audit for employee selection and onboarding. Do I have any
questions or any items of note from my colleagues? Any questions, board members? Okay. Thank you.
Okay, great. Well, do I have a motion to accept item uh two acceptance of the report from the board
audit committee chair? You may need so moved. You may need to uh wake up your computers.

[01:21:30–01:22:00]
Yes, hit my computer over there. And then you have to log in with the login. How are we doing here?
Yeah. How are we doing? Everybody up? Okay, we have a motion and a second. Um any other questions or
comments? If not, please vote.",,,,,,0,5
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
Okay, voting has closed. The motion passes. Item number three is an update from the community
engagement campaign ad hoc committee chair. Uh we'll now hear from board member Rolando Martinez,
Chair of the Community Engagement Campaign ad hoc ad hoc committee. Thank you, Mr. President. Uh and
I want to recognize obviously Cassandra, who's our co-chair as well for the committee. Um last
month.

[01:22:30–01:23:00]
uh April 11th, we invited um all of our high schools to come and participate in our second student
engagement session, from my understanding. It's probably one of the rare times where we ask as a
board, uh, we invite students to come and provide feedback about their experience in HISD. Um so we
invited them. Uh sixty-six students, um uh class presidents and vice presidents attended um the
event. Great feedback uh from our students, fantastic. I can tell you that none of them held back,
good and bad, indifferent. Uh we

[01:23:00–01:23:30]
We really appreciated their feedback. So you have the report in front of you. So a couple of things
I'll highlight is the one thing that was very clear is that students appreciated school choice. Like
that was very clear. They appreciated school choice and they felt like this year they had more
access to a lot of on-ramps, um, you know, advanced placement courses. Um, so a lot of preparation
for post-secondary. Um the one the one suggestion they did make, and the one recommendation, uh
again, you'll look at all the details, but just overall, was that on some campuses there's uh

[01:23:30–01:24:00]
not immediate access to a counselor to provide some guidance to uh post secondary colleges because
of the fact that they do share counselors across uh uh some campuses and especially the
comprehensive schools where they um sometimes don't have enough to cover all of the seniors at least
again that's the their experience as well but overall they they credited Emerge Dual Credit On-Ramp
CT partnerships um they talked about the the the pathways all of that has been a very positive thing
like they really did appreciate that aspect uh uh of of our",,,,,,0,5
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
district at this time. Um and that and I try to correlate the report to our board outcome because
that's important, right? Our board goes, so that's uh related to go number three. Now when it comes
to goal number four, I think this can be dependent on the campus uh with regard to accommodations.
Some felt like they had a lot of accommodations, some felt like perhaps it wasn't enough for them.
So that's something that we should look at as well as far as go number four. And then just overall
some strengths um depending on which I think the the the challenge is that we are a large district
and it's not always consistent across the board in all of our campuses as far as experience

[01:24:30–01:25:00]
Campuses as far as experiences. Some felt like teachers were much more willing to support them,
engage in true relationships, while others felt like changes across the district had become a little
bit inflexible, maybe a little bit too strict. Again, mix of everything. What I would say is that
again, this was an opportunity for them to provide feedback. They appreciated the opportunity. They
felt heard because it wasn't just board members, but we had uh school admin present as well, school
leadership. Uh you know, we so that's important too. That administration heard, um, they felt
listened to.

[01:25:30–01:26:00]
A couple of changes for us is making sure that we have a clear line of path in the sense that they
understand what we're going to do with the information, how we use it here at the board to ask
questions during GPMs, budget cycle, things of that nature. And they really wanted more time.
Although we allocated two hours, 66 students for two hours, and also provide lunch, it's sometimes
challenging. But it was a great opportunity. And I think we this is perhaps one of the greatest uh
opportunities as a board that I have had to be able to meet with our students, ask questions, and
ask them for real feedback from their experience.",,,,,,0,5
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
So thank you to all of our students who participated, and thank you to the board members who also
attended as well. Thank you. Any other uh any questions or comments? Okay. Okay, um let's uh let's
see here. Okay, that was just an update. So the next one, next item is the um acceptance of the
board monitoring update, uh presentation of the goals, number three, um progress measures 3.4, 3.5
on the

[01:26:30–01:27:00]
four three point five and goal of progress from error four measure four point one four point two.
Super ten hundred miles. Yes sir uh I'm gonna ask Kristen Hall and her team to uh come up and
present this monitoring report yourself.

[01:27:00–01:27:30]
I think I might just take a second.

[01:27:30–01:28:00]
I'm going to give it a second to sync so that you can see it, but it's ready to go.",,,,,,0,5
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
Imagine how this is going to go in the access when there are no IT specialists on the whole campus
next year. That's gonna be great. They're working on it.

[01:28:30–01:29:00]
Let me see if those guys in there's a set word is specific. Oh yeah, it's gonna be checked.

[01:29:00–01:29:30]
Okay, it's it's coming. So it's showing up these Yeah. Might be a little bit extra stuff going on.",,,,,,0,5
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
We're gonna switch computers and test something different.

[01:30:30–01:31:00]
All right. I think I think hers is working. Okay.

[01:31:00–01:31:30]
Can we just walk through it with the US to do this? I think it should be working. Can we do it
talking through our own? Okay. Go ahead. Okay, perfect timing, anyways. And okay. So today we're
going to talk about GPMs 3.4, 3.5, 4.1, and 4.2. I'll go ahead and start with goal three and then
I'll turn it over to Stacy, who will pick up for goal four. Just as a reminder, uh goal uh GPM 3.4
and 3.5 looks at uh four through eight.

[01:31:30–01:32:00]
Fourth through eighth grade map. And this was an additional set of metrics that we added at the most
recent board meeting. So this will be the first time we've reported out on 3.4 and 3.5 as a progress
monitoring report. Goal three overall focuses on the percent of students graduating TSI ready with
an industry based certification. And so looking at fourth through eighth grade reading and math
scores, we believe is an indicator that students will become TSI ready by the time they're looking
at those results in high school.",,,,,,1,3
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
3.4 specifically looks at the percentage of students in grades four through eight who are projected
at meets grade level or above in reading on the NWA map test. And that percentage, we uh the target
is that it uh it will go from 51% in May 2024 to 59% in May 2028. Uh and so if you look at the graft
on the left, what we see is that at the end of the year last year, we were at 51% of students who
were meeting expectations or above uh or projected to meet MSTAR.

[01:32:30–01:33:00]
And then at the beginning of year and middle of the year this year, that number has increased, which
indicates that we're on track to meeting our end of year goal, which is 53% this year at end of
year. Then on the right, what we see is a breakout by grade. And so across all grades, we can see
that at middle of the year last year, compared to middle of the year this year, we have seen a
percentage point improvement across all of the grades for the percentage of kids in MAP projected to
meet or exceed grade level.

[01:33:00–01:33:30]
We also broke out the analysis in more detail, and we looked at both student groups, all the
different student groups, and we also looked at it by NES versus PUA campuses. So if you look at the
graph on the top left, what you see for all students is that we saw an improvement of middle year
scores this year compared to middle of year scores last year. That growth was more significant in
NES than PUA, but across the board, we really see across all student groups, both NES and PUA were.",,,,,,1,5
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
growing middle of year this year compared to last year, with the exception of the student group that
is classified as two races, two or more races. We're going to keep focused on that student group.
And however, it's also the smallest in count that we measure. So we want to make sure we're looking
at that in proximity of the larger total number of students that we look at for this score. But
really great to see increases across the various student groups in both NES and PUA in this
particular breakout.

[01:34:30–01:35:00]
We also looked at some of the root causes as to why we believe we're getting the growth that we're
getting across these grades. A couple things. One, the curriculum does focus on the science of
reading research that has been published. It's designed both to take a strong focus on skills
outlined in the TEAKS and take a strong approach to knowledge building. Additionally, for NES
specifically, we actually have an extra block of time specifically focused on the science of
reading. So we both have a block of time focused on reading and writing, and then

[01:35:00–01:35:30]
a second block of time focused on science of reading, and we write curriculum for both of those
blocks so students get additional support in literacy. Additionally, we implemented the dual
language implementation the first year that we started, and each year the dual language has expanded
to a new grade, so more students are getting to access dual language, and the goal of that is truly
biliteracy. So becoming English proficient while maintaining proficiency and improving proficiency
in your native language. When we implement dual language, we actually

[01:35:30–01:36:00]
write a curriculum for both a general ed class and the dual language classroom so that every dual
language teacher has access to instructional materials that embed a significant amount of language
supports for those learners. So that's it's a truly added benefit for all of the students who are
going through that program. We also, of course, continue to focus on quality of instruction as well
as additional targeted supports for NES through the differentiation model for the Focus 25 PUA
campuses where",,,,,,1,5
48,1:36:00,1:38:00,"[01:36:00–01:36:30]
we provide additional professional development and support, and then for all new principals coming
into the principalship. So that also remains a focus in grades four through eight. For 3.5, it's the
same metric, but for math. So the percentage of students in four through eight who are projected
meets grade level or above on MAP, and that that will increase from 41% in May 2024 to 49% in May
2028. When we look at the graph on the left, we ended last year at 49%.

[01:36:30–01:37:00]
Last year at 41%. So the target at the end of the year this year is 43%. We are already showing that
at the beginning of the year in the middle of the year we're exceeding that goal. So we do currently
believe this metric is also on track. When we're looking on the graph on the right, we break that
out by grade level and we see increases across all grades from middle of the year scores last year
to middle of the year scores this year. So showing that higher percentages of students are meeting
expect or projected to meet expect uh expected growth on STAR.

[01:37:00–01:37:30]
Similar to 3.4, we also broke out this analysis by student group and by NES and PUA. Again, if you
look at that top left graph for all students, we see that middle of the year last year compared to
middle of their year this year, we saw a five percentage points increase. That increase is slightly
higher in NES than in PUA, but again, across the board, we're seeing growth in middle of the year
this year compared to last year for all student groups. With the exception in NES, the two races.

[01:37:30–01:38:00]
group saw a slight decline, but again, that in count is small, and for NES, that the in count
actually doubled from last year to this year. So the number of students in that group is actually
growing, even though the percent reduced. So we're gonna stay focused on that group, but generally
across the board, seeing growth in NES and PUA across the various student groups. In math, again, we
remained very focused on instructional materials and the curriculum. The curriculum focuses on both
building a strong conceptual understanding of the math.",,,,,,1,5
49,1:38:00,1:40:00,"[01:38:30–01:39:00]
while simultaneously building strong procedural fluency. And in math as well, we also have the
support for the dual language classrooms. So those classrooms have a very specific set of materials
that build in those language supports into the presentations. In secondary, in particular, in middle
school, we have a strong focus on accelerated math pathways. So for all students who are meeting
grade level expectations, they're put on an accelerated path that will allow them to do algebra one
by eighth grade.

[01:39:00–01:39:30]
And that's true for all campuses. In addition, we have 10 campuses where we're piloting full school
accelerated math models where we expect all students to be taking Algebra 1 by eighth grade. In
addition, and this is actually true for our for reading as well, but we have a strong focus on
evidence based digital resources. So, in addition to the instructional time, we implement digital
resources where the data shows us that with high fidelity use, we will see improved.

[01:39:30–01:40:00]
We will see improvements on MAP and then ideally STAR. And we have improved the fidelity of use of
those resources, and we've remained very focused on analyzing the effectiveness of those resources
that we are pushing out into our campuses. So we have a K through eight math and a K through eight
reading set of digital resources that we support. Similarly, in math here, we remain focused on the
quality of instruction and the additional professional development supports for the campuses that
need.",,,,,,1,5
50,1:40:00,1:42:00,"[01:40:00–01:40:30]
at most around the focus 25 in any campus with a new principal. So I will pause and open it up for
questions. Go ahead, Adam. Couple of questions. Um having a little bit of difficulty falling. The
numerator and denominator on the totals for students don't seem to add up. And I'm trying to figure
out where the missing students are. Can you are you talking about this slide? Yes, uh, both on 3.4
and 5 on the totals. So if you look at all

[01:40:30–01:41:00]
students, it says 55,000, but it's only th 45,000 on the top. Yep, we can check on that. Okay. And
then we we set these goals for 3.4 and 3.5 after MOI after MOI, right?

[01:41:00–01:41:30]
So and I had some conversations, but these we already exceeding the goal, so I'm trying to figure
out how it ended up that way. Uh all of the goals are based on the end of year results. So we're
exceeding the goal at middle of the year, but whenever we have set any um goal progress measure, we
have set it based on end of the year with the goal to grow by end of the year the following year, um
given that's when we also take star. Right. But but these are new goals, right? So for

[01:41:30–01:42:00]
this particular section? So we actually set those this year, correct? We set them this year, yes,
but the end of year results were already completed. So we set them this year based on last year's
end-of-year results. But we already knew middle of the year and beginning of year was higher than
the goal. Yes. Okay.",,,,,,1,5
51,1:42:00,1:44:00,"[01:42:30–01:43:00]
So I guess where I'm trying to go is is it that the so we got a new goal. We we knew that we're
currently exceeding the goal, but we set the end of the year goal lower than the beginning of the
year for this year? We looked at the end of the year results and we set targets based on that end of
the year. And we have we very well could see improvements in performance at the beginning of the
year and the middle of the year, but the end of year is when we took STAR last year. That's what
drives it kind of.

[01:43:00–01:43:30]
That's what drives accountability, that's what drives ratings, and we want to make sure we improve
from end-of-year last year. And that's why, again, the end-of-year goal still is an improvement from
last year. And if you look at the trend line, if I may, you can see we're we're shooting for two
points a year, um, from a 41 in EOI last year to a 43 in EOI this year, 45 next year, 47, 49. So
it's it's consistent. Um we happen to do really well in the in the NWA test.

[01:43:30–01:44:00]
NWA tests this year. Remember it's at the middle of the year was ten points on average higher in
math than the than last year. So um you know the kids did well in in the middle of the year, but
setting a target based on end of year, the the methodology is two points a year for five years,
which would be really strong. Sort of. I I I agree two points a year, but I'm just saying if we're
already at 47 and assuming that students don't drop off by the end of the year, uh wouldn't it",,,,,,1,5
