chunk_id,window_start,window_end,text,binary_hit,confidence
23,0:46:00,0:48:00,"[46:00–46:30]
at these meetings, our ability can only go so far. Well, you're a corporate board, as y'all all
know. You you you're you have a lot of authority when the seven of you are together. But when you
walk out the room, you have entrusted the care day to day operation of the district to a
superintendent, and therefore, you know, under Texas law, it's as a as a corporate board, you have a
lot of authority. You can sit in here and put anything on the agenda that you want to discuss, any
policy.

[47:00–47:30]
Us any policy, anything that you think is pertinent to the operation of this district, and you have
a lot of clout. But individually, and that's uh it's set up with the idea of belief is that all of
us know more than any one of us, that we all will be better together collectively than we will
individually. Um I I I think that that people don't understand the open meetings law and probably
don't understand the um open records law and things.

[47:30–48:00]
that that y'all obviously have been oriented to, and you may have known all of it before you got on
the board, but if you didn't, you probably have had orientation about that. Um but I would say one
thing uh that I did not realize naively was that when you can't talk about something, people will
believe utter nonsense. People will believe flat out lies. And so to me that was shocking that you
know people just listen to the loudest.",0,
24,0:48:00,0:50:00,"[48:00–48:30]
person out there, whether or not they know what's going on. So that was surprising. It happened it
happens. The good news is that the fact that you operate in the sunshine and you operate in open.
We're out here in open tonight and and you y that generally people who who just blurt out things
without knowing eventually that the sunlight does get shined on the truth. And the truth will
eventually emerge. Uh sometimes we wish it could uh

[48:30–49:00]
happen and emerge faster than it does. But then other times we just have to let your board policies
and let your processes take their take their course and they will ultimately uh you will ultimately
win the day. But sometimes you you somebody wants you to they want you, I want this right now. I
want this right now. And uh once you solve this, can you solve you should be able to you're a
trustee, you should be able to solve this right now. And sometimes that's uh it it doesn't work that
way. Uh well

[49:00–49:30]
of those two questions up there, anything else that that triggers a thought about uh what you didn't
realize or what you think the public doesn't realize about board service? I I think one thing you
don't realize is that when you get elected to take this job, we're we're to make decisions through
the lens of an at-large view. So we're making decisions for every student in this district, not my
own, not my school. Um, and you're inevitably, if you do it long enough, going to make decisions.

[49:30–50:00]
that negatively impact people you care about and they stop talking to you. And that to me is an
extremely negative part of this role. I've had that happen. My son had that happen in Round Rock.
They have about 50,000 kids there. But it does I've also had that people come back and say I was
stupid. I haven't had that yet. Well they sometimes have to really reflect and then sometimes it it
it's",0,
26,0:52:00,0:54:00,"[52:00–52:30]
at the ball field, right? We're the the go-between between those two constituencies. Couldn't agree
more. And uh Jennifer knows this too, the best eyes and ears of that she has to the community are
the are the board members. Right. She you are the best eyes and ears. But do you think the work is
fulfilling gratifying? Is it s is this weird because my answer

[52:30–53:00]
would be yes to all those, but could I live without it? Absolutely. 100%. Uh no, I was gonna go back
to the first question and and say that um and and it kind of goes back to your previous slide. I
think that one thing that people don't always know slash believe is that we are here um to serve
every student in the district. And I personally feel like my role as a board member is to be an
active advocate for every student in this district. And um, you know, try and deliver the academic
excellence that that our parents want.

[53:00–53:30]
I'm one of the newest ones along with Walker, so fulfilling, gratifying, satisfying, exciting. It's
hard to say yet. There have definitely been moments of that for sure. And when I have a parent reach
out with an issue and I know who to reach out to or how to direct them to solve that, and then they
send me a little thank you note. That is definitely fulfilling and gratifying and satisfying. I
mean, it um I I love the act of of um advocacy and

[53:30–54:00]
and helping and in coming to a solution, finding a solution for people. I'm with Chris, could I live
without it? 100%. It's a lot of time and I think people don't, that's another thing people don't
understand. It's how much time that we all dedicate to making this happen. You know, we all are
liaisons to different, you know, groups, we all sit on different committees, and that's a lot of
hours outside of just preparing for these meetings.",0,
27,0:54:00,0:56:00,"[54:00–54:30]
and um and I do love it and I have found it to be very interesting um and fulfilling but um it's a
lot of time that takes away from you know other aspects of your life. Sure, sure. I would say um one
thing that I believe about your role as a board member is um at least why I got into it was to serve
to serve the students that we're responsible for to serve uh the parents that we live and you know
neighbor next door to and to

[54:30–55:00]
serve our staff, to serve our teachers, to help them be the best they can be while they're educating
our kids. It's also to help serve our administration. It's to help everybody be the best that they
can be. And it's very interesting and eye opening. You can see the difference between people who are
there to serve others and there to serve themselves. You can also see the difference in people who
really truly want the district to succeed and will do, you know.

[55:30–56:00]
they're doing what they can to build up the district versus tearing it down. So those are just a few
observations. I think, you know, for me, part of this role is, you know, as you mentioned, walker is
sort of that liaison between the people you know in your community and and and what's going on in
the schools. But I think we have a responsibility also to hear the comments, the critiques, the
criticisms, the suggestions, the whatever you want to.",0,
28,0:56:00,0:58:00,"[56:00–56:30]
call it, the stuff that comes in, do the homework necessary and make decisions that really are in
the best short and long term interest of our students in the classroom, of our teachers who are
teaching, of our administrator who's leading this. And that's, you know, everybody has an opinion
about what's wrong or has a suggestion for how to fix things, but really our job, and I believe this
is what people would say they expect of us, is to make decisions that really are in the best
interest of what.

[56:30–57:00]
our purpose is as a district, and that is to teach with excellence and to make sure we've got that
culture and that climate that people want to be here to work here. Yeah, I think that's a uh again
good thoughts. Anyone else? Well, I I just you know offer maybe a little uh this isn't up again.
I'll use my son as kind of like I told him when he went to be on the school board. If you try to
make this a full-time job.

[57:00–57:30]
this a full time job, I think you're gonna be pretty miserable. Uh if you try uh if you try to make
this where you your friends call you up, your friends and because they he has three l three little
boys in public schools, if you they call you up, once you fix things and you start becoming the
broker, uh now getting them to the right person, as Jennifer described, it is is it's what you do.
But if you become the broker that I want to broker this problem for you, let me represent you.

[57:30–58:00]
present you. Um that'd be like trying to answer all those emails, David. It's uh it's it's almost a
a no-win situation. And and truthfully I hope you're all above that as an elected official. I hope
you're above that and you know you have a system. And the idea is to get the system to work the way
it's supposed to for the constituents in Spring Branch ISD. That doesn't mean you individually have
to make it work but you you hold Jennifer accountable and she knows that. She she she",0,
29,0:58:00,1:00:00,"[58:00–58:30]
has high expectations for herself and y'all all know that. But it's how do I make sure the system
works the way it's supposed to work, the way our policies say it's supposed to work. We do vote for
policies. We have policies that outline how the district is supposed to handle complaints, concerns,
and so forth. How do I as a trustee make sure that that happens? But if I start, and I told Mason,
if you start trying to solve everybody's problem, or I think I'll call somebody, I'll call a
teacher, I'll call a principal, or I'll

[58:30–59:00]
No, no, no, no, no, no. You know, and I think again I so few of you, I had a wonderful school board
member, Roy Grimes, uh, naval midshipman, uh officer in the Navy on school board in Lubbock, he was
a wonderful, wonderful man. And he thought he s he he said he said, Mike, are you getting to spend
time with your family or you get to go home? And he was always concerned about me, but then problem
would come up and he would worry that I would have to handle it, so he decided one day a big problem
came up and he decided he'd go.

[59:30–01:00:00]
to school and try to handle it. And within an hour or two I had phone calls from teachers, parents,
and the principal and and Roy came down to my office and I he said, I think we got a problem. I
said, I think I got a problem now. And I love you Roy and I know you're trying to help but you you
didn't help. I I know you were trying thought you were trying to help me.",0,
30,1:00:00,1:02:00,"[01:00:00–01:00:30]
And I said the truth of it is y just let when you get that kind of a a problem hand that to me or or
or one of the four or five people that we delegate those things to. And um but if you if you you
know what that line is, you know there is a line that you know I need to let Jennifer or I need to
wait. And sometimes if you wait a day, I found that I wait half a day, wait a few hours, gosh, the
parent and the teacher have already worked that out, or the parent, the teacher, and principal have
already worked that out.

[01:00:30–01:01:00]
principal already worked that out and so I I need to be be thoughtful about my involvement and and
be very and I'll even say deliberate sometimes. Maybe that's not that you don't care. Um and I'm an
impatient person. My wife said Mike you just want everything. I said well I have a had a job that I
had to have a sense of urgency. Jennifer has to have a sense of urgency. And y you probably do too
but you you you know that taking a moment or two is probably

[01:01:00–01:01:30]
a good thing. Um I put that question up there, could you live without it? Because um again, I've had
I've seen people that have gotten on boards and got involved with the board, got involved with the
school district. Um I love the school district. I love the people here. I love the mission. I love
what we're trying to do. I love the teachers. I want to make it better for them. I want to make it
better for our parents, better for our kids. I I I I want to have us to have great programs, great
athletic programs, great music programs. I I love this.

[01:01:30–01:02:00]
I love this word. I feel that it's it's very fulfilling, very gratifying, very satisfying. Said I
gotta I gotta vote to do something that might make somebody unhappy. As Chris said. And that word
that you you come across that you find yourself having to have is called courage. And you have to
have the courage sometimes to do things that are very difficult. I watched some of the votes y'all
had to take on librarians. I watched some of the votes y'all had to take on",0,
31,1:02:00,1:04:00,"[01:02:00–01:02:30]
Boats y'all had to take on other issues dealing with finances are really, really, really hard. But
if you it it's impossible to have though those feelings of excitement and fulfillment and
gratification if you can't do that. You even though you love the district and you want it to be you
want it to successful, be successful, you almost have to get to the point that because people are
gonna say, I'm gonna run against you if you do that. I'm gonna run against you. Well, if you feel
like that's what you need to do, we need good people, we always need good people to be willing to.

[01:02:30–01:03:00]
people would be willing to serve our community needs good good people or I'm I'm gonna I'm gonna get
somebody to run against you or I'm gonna go raise some money against you do you know how many five
times people usually say that and go do it not very many not very many now somebody might but very
seldom will they do that and that's the reason I put that question up there could you live without
it do you have hobbies have a job have a family have kids grandkids

[01:03:00–01:03:30]
kids play golf play bridge go to go to parties do dinners do are you gonna quit doing that stuff if
you're not on the school board well no Mike I'm gonna do more of it because this takes a lot of time
then if you are if you can be in that space that I love the work it's gratifying it's fulfilling but
I c but if somebody came and said Mike we're not gonna let you do this anymore it's time for you to
go do other things then I'm gonna go do

[01:03:30–01:04:00]
to go do the things that with my kids, my family, my church. I might even play golf more. But I
think you have to get in a mindset that I I want to do the best that I can for our community and I
want to be the best bo we want to be the best board we can be and we're going to strive to do that
all the time. But when the moment comes that a courageous decision has to be made I'll do my
homework. I'll read the agenda I'll read the item I will listen to the",0,
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
discussion and I will vote and I will go home and I'll be okay. And I can live I I hope that hope
that I'm serving and doing what's needed, but if it's not, I can I can live without this. As much as
I want it to do well. Because I think if you ever get to the point that I just can't do this, if I I
gotta vote this way so I can keep get to keep doing this, then I think you then I think you lose
something. Is that is that too is that too intense?

[01:05:00–01:05:30]
But and I know you've all you probably have all thought about that. You probably have had moments
when I've had to take a tough vote. Thought, well, if somebody gets mad at me and somebody is just
disappointed in me and decides they won't don't want to help me anymore, I just have to I have to
accept that. And but if you can be if you can be comfortable with that and you can live with that
and you can be okay with that, then I think you'll have a lot more fulfillment and gratification and
satisfaction. Because you're you're

[01:05:30–01:06:00]
You're you know why you're here and you're gonna do it the very best way that you can. One other
thing that we'll take a break. Um you you've been in this circumstance with this case about uh over
single member districts and so forth and so on. And I'd I've I've dealt with that before, both in
Dallas ISD and Lubbock ISD. Uh after after census and we had lawsuits on both cases and uh we we
were",0,
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
ultimately approved for a 5-2 plan in Lubbock in federal court and it went to appeal. And uh so I've
I've watched this and I've I've lived with it. The only thing I my I think you are all again very
thoughtful individuals and you kind of alluded to this a minute ago. This is not uh my teachers, my
schools, my buildings, it's our school district. It's us, it's we, it's the family.

[01:06:30–01:07:00]
Spring Branch ISD we were talking about has a great tradition and legacy. It's kind of a you all
went to school here. It's family oriented. It's it's our schools. It's we it's us. And and I used to
have to my my board members in Dallas were into my schools, my principals, my teachers, my needing
meaning my part of town, wherever I lived or whatever. And and it created conflict, which was not
always healthy. In fact it was never healthy that I could that I could tell. It

[01:07:00–01:07:30]
it it was somewhat destructive. So as you as you work through the challenges of that, and I know you
will, you want to be thinking about, you know us, our we and what we all are striving to do for the
entire district. And then when that gets worked out you'll you will adapt and you will do the things
you need to do to make that that that work. I got 10 after seven I'm thinking about a 10 minute

[01:07:30–01:08:00]
A ten minute break. I'm sorry, I got ten over six. I think that's uh why don't we take ten minutes
and then we'll come back and we'll walk through some other subjects and I'm still open to if and if
you t want to come up to me during the break and say, I came here tonight thinking I want to get to
talk about this, well put it on the table so we we can talk about it. Because I d I don't want I
don't want to go home and say, Man, I wish I wish we'd have talked about this tonight. So if you got
a thought on that, then share it. Uh it's 10 minutes okay.",0,
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
Is ten minutes okay, Madam Chair? Yes. Okay. So we're gonna take a brief rest recess and the time is
now six ten. Okay. Hope everybody get a chance to step away for a minute. Um I'll move on to some of
this is is gonna we're d you know we're not dealing with a an unsophisticated school board. Y'all
are very thoughtful people and there are no big there as far as I'm concerned, unless you want to
tell me something tonight or want to talk about something, and I hope you will.

[01:09:00–01:09:30]
Will. This is mostly just obvious stuff reminders. This is not like new, we're not plowing new
ground here. You know what some of the challenges are as as you work together. Uh the trust factor,
the building of the trust, keeping the trust, just watching you, having observed your board
meetings, watched you um through the streaming. I I think uh you you have that trust. The sticking
together piece is and is is uh also important. That doesn't mean you have to be unanimous on.

[01:09:30–01:10:00]
every vote, but it means that when the vote's taken and it's over, the what the board has decided,
it's time to move on. It's time to keep keep going. Uh I've always hoped that the board, my the
boards I work for would seek unanimity. And I they'd always say, Why Mike, why are you worried about
it? As long as you got four votes, Mike, you ought to just be happy. I'd say, Well, it's the signal
you're sending. It's a signal you're sending to the community. It's a signal you're sending to the
staff. It's a signal you're sending to to",0,
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
to parents. That doesn't mean you have to always again be unanimous. Um but once the decision's made
you be need to be unanimous in supporting that decision. But sticking together is uh is is important
and again I'd I've I've mentioned this to I know some of Caroline and Shannon and Courtney have
probably heard this. David may have heard it too. Uh I know Chris has, but I d I I don't know about
Walker and Jennifer. In Dallas w we Dallas Morning News fusted me when I first got

[01:10:30–01:11:00]
hired there, superintendent said the board is just down there arguing all the time. And they'd had
guns in their boardroom, and we had to go to metal detectors. We were the first district had to go
to metal detectors, and they were arguing and arguing and arguing. And he said, You got to get the
board uh to come together. Uh we've lost economic development to big, big, big economic development
opportunities because of people using pictures of our school board and videos of our school board
against us. And so within a uh a year or so, the board had we had moved to uh

[01:11:00–01:11:30]
pretty close to unanimous votes. Not all the time. We might be, we had a nine-member board. We might
be eight to one, nine seven to two sometime. But people were respectful, courteous, asked good
questions, and and it got to the point that we were pretty much 909090 on a lot of things,
especially routine items. And the editorial board of the Dallas Morning News said, Mike, you got to
come over here and talk to us. You know, all you've got down there now is just a rubber stamp board.
And I said, come on guys, what do you want a school board to do? You want them to go out and and
argue?

[01:11:30–01:12:00]
Are you or work toward consensus? Work toward common ground for common good. Uh and uh but there are
some people think, well we we we need to be we don't need to worry about being sticking together.
And you may not be unanimous all the time, but I think it's good to seek uh seek consensus. Uh I
don't think I've ever, ever seen this board get involved in internal attacks, uh certainly not
public attacks, uh and you're again",0,
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
again just the visuals of watching you s work together trying to strive to find common ground uh is
it's pretty pretty impressive. Uh are you the are you the community volunteer or are you the
community politician? How do you view how do you view the that? Is that or do you even make that
distinction? Do you do do you view your role as uh volunteer, broker, uh

[01:13:00–01:13:30]
Community politico. What do you do you even think about that? How you exist in in this role? I can't
say that I ever really thought about it in terms like that. That's good. Okay. You know, I guess you
know I am a volunteer from the community, so that's how I see it. But I've not never really.

[01:13:30–01:14:00]
Not r never really thought about it and that I see it as volunteer. I d I don't honestly don't see
our role as any different than the board of SBMSA or anything else. I think it takes a lot more time
and we've got a much broader scope. But I mean I think the role in and of itself is not honestly all
that different than any corporate or nonprofit board somebody might serve on. Um I think the
political broker part of it, I mean I I sort of reject the politician aspect of it even though we're
elected. Um I I just don't like thinking of it that way.",0,
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
But you said you could live without it. I can. Yeah. Okay. But I do the brokering the system. I
mean, I think you hit on it a little bit earlier in that, you know, from time to time you do get
people that call you and they've got a problem, and and that's where I think you can get caught up
into, you know, like you I think you said it. I mean, okay, how am I going to fix this for them? And
coming to the realization really your role and and nine times out of ten, whether it's a friend or
it's just someone in the community that's reached out to you, if you can connect them to the right
person, even if it doesn't work out the way that they

[01:14:30–01:15:00]
hoped it would, they really appreciate it because I don't I don't know who said it, but it's like
it's it's making sure that it's working correctly or it's our ability to sort of elevate an issue
quickly. Yeah. And it I think maybe you said it, Walker, just sort of like we're the liaison to the
community where we can help make connections and get things resolved. Right. Whether or not in their
favor, I don't know. But that and at least be responsive to the community in those instances, even
if they don't end in a completely satisfactory result. We want to be responsible responsi uh
responsive to our constituents.

[01:15:00–01:15:30]
constituents when you were president I had noticed this several times he would close in his emails.
This may not be the answer you wanted, but just wanted to let you know that this is where we landed
or this is a person. But I I mean that's just a very this is how it is, you know. But acknowledged
it may not like it. You may not even remember that, but that resonated. Yeah I I think y'all are all
smart enough to know you can't you don't want to ever promise an outcome. You want to promise a fair
resolution or a fair opportunity for someone to be heard. Uh but sometimes

[01:15:30–01:16:00]
Sometimes outcomes may be complicated and sometimes I thought I might could even as superintendent I
thought I might even could get an outcome and then I found out I didn't know everything. Or I found
out, oh, there was another side of this issue that I didn't didn't hear everything here, or there
was another teacher involved in this, or another parent involved in this. So uh I There's always
more to the story than you're usually allowed to talk about or discuss between, you know, with with
each other and so",0,
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
You know, people don't realize that there's usually more to the story. Yeah, and that's where the
and and that again what you're trying to do is help people get to the place where the system will
work the way it's supposed to. And and that may be in Jennifer's office or it may be delegated to
someone else that gets that does the investigation and gets to hear all the different versions of of
what was said and who's involved and takes all the statements. But uh but truthfully I think that is

[01:17:00–01:17:30]
um I don't think board service could be much fun if you if you tried to uh look into every issue. I
think that that's why it's it is it would not be very fulfilling. And you can't possibly do that.
And I think like we talked about before, most people don't even know where to begin. And so if you
can point them in the right direction, then that that like you said, bless and release. Like here's
here's the path you need to take, and they can figure it out from there. If they tell you that
nobody responded or the system didn't

[01:17:30–01:18:00]
work the way it was supposed to, or I didn't get any follow-up, or there was no feedback. Again, I
what I want to know is is the system working? Are you getting an opportunity to interact with the
teacher, the principal, the counselor, whoever it is that that needs to be involved in this, or
someone at Central Office, uh is the system hearing, seeing, working on? And if it can be resolved,
then great. But sometimes that that here's",0,
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
Here's what we've here's here's how this came down. Um you have in any district this size, the
districts that I've worked in, and you're working in a large district, and uh very influential
district, but you have special interest groups around and you have people that have certain things
they are interested in and they want to uh and they're gonna get work for your attention and work to
be heard. That's okay. You know, you know that's part part of it, as but then you have to be again,
we go back to that can't make problems.

[01:18:30–01:19:00]
Can't make promises. You know, need to be a listener and need to be and it may ni it may be an issue
that comes for all seven of you to hear ultimately as a board. Uh and that's okay too, if that's
that's where that lands. Um but and it may ultimately even something may even become a a grievance
to be heard, which is where you certainly don't want to be where you have to recuse yourself because
you've been involved in it. You wanna stay you wanna stay at arm's length from it so that it's
something that if you and your colleagues have to hear, you're in a position to give a

[01:19:00–01:19:30]
an honest fair judgment. But that's I mean I I also know you live in a this community and people are
gonna they're gonna come and say would you help me on this? And and there again, yeah I will I I
want to help you get to the get to the system where this can this can be heard and hopefully get
resolved. Are there any challenges up there that y'all recognize or do y'all don't have to there
none of is is none of that ever a challenge

[01:19:30–01:20:00]
here. I I get asked about facilities a lot. More that probably more than I thought I would being a
board member. You know, hey, we're trying to do this to our playground or help can you help us with
this irrigation or this issue classroom space? I I get more queries about facilities than probably I
thought I would. Yeah. Yeah, not not and and you know, not totally surprising that people have, you
know, you have a you have a district.",0,
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
again that y'all have done a nice job in the bond issue obviously we've already talked about you did
a great job on, but you have some age on some of your schools. Um and so everybody, you know, I'm
sure has an interest in where their child goes to school and whether it's gonna be their auditorium,
cafeteria, library, playground, whatever. Um, I think you and y'all probably have policy that covers
the way you're gonna address that, which is a a wise thing to do because

[01:20:30–01:21:00]
Because um I give you uh a quick story of a school district, about 80,000 kids, very good school
district, had a principal and had some parents that became concerned about um uh what they thought
were maybe some uh environmental issues, maybe asbestos or something else that was causing illness
in uh with some of the kids. And so the principal uh asked maintenance.

[01:21:30–01:22:00]
put a work order in, come out, and they they have some people in this district's a large district
and they have the people to come out and they did a thorough uh systems check to make sure that
environmentally there were no issues uh with the school. There was nothing that that could be
detected. Uh some of the parents weren't satisfied with that and continued to continue to push push
on that and finally got the PTA president to agree to use PT PTA funds to pay for another",0,
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
study, environmental study and investigation by someone outside the school district, all without the
superintendent's knowledge or the school board's knowledge or any approvals of any type, and uh it
it became really a big big problem. Uh and the principal ultimately um w was reassigned at the end
of the year because it basically just bypassed the system, bypassed

[01:22:30–01:23:00]
bypass board policy. And and unfortunately the PTA president resigned too. Uh but what did work were
the board policies worked. Policies that were to be followed. Um and I would just say th that's why
uh I I've seen districts decide, you know, we'll do something about library books. Uh let's don't
follow our policy, let's just decide that that book doesn't need to be in here and

[01:23:00–01:23:30]
And and you and that doesn't work out usually well. Policies that you have enacted and you voted on,
even though you and you have the right to go ask Jennifer, Jennifer, we need to revisit that policy.
And you have done that before successfully. Uh but uh those kinds of things are uh sticking to the
to the policies uh and that facility problem in that particular district. Uh let's just say they're
doing better now. They're they're doing better, they learned a lesson. Um

[01:23:30–01:24:00]
What about facilities though? Y'all feel good about where you are and where you're pr kind of where
you're going? I know you probably still I um I think last year when I was listening to your
discussions, I also hear discussions about a major facility improvement program maybe in the next
couple years. Is that are you still kind of thinking that that's um hardly for the middle schools,
yes, and Springwood's high school. Mm-hmm. Well I've told the story Mike before, but when I was uh
running for the board back in the spring.",0,
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
I was at Memorial High School, met a couple that was probably in their they're probably almost 70
and pretty young to me. Right. The woman went to she went to Spring Branch Middle School. Her son
her son went to Spring Branch Middle School and now had a granddaughter in Spring Branch Middle
School. And all three of them took English in the same classrooms. Really? That are unrenovated.
Yeah. So we have some aging facilities. Yeah. I understand what you're saying. But but we've also
over the last 15 years.

[01:24:30–01:25:00]
Fifteen years have accomplished a major amount of improvement. The community has has wildly
supported those improvements. And you know, I said the rhythm. It's kind of a thing now where
there's a there's this ten year rhythm of doing something major with our facilities. And um it's
just it's it's just impressive to see how much change has taken place with our facilities. Uh still
we still have more but we only have three elementary schools, you know, left to rebuild them. Yeah.

[01:25:30–01:26:00]
Yeah. Well, I d I I was aware of the fact that and again, Jennifer, I've discussed this at length
and uh I know all of you as board members have been involved with that and I know David you've been
involved in that in committees and so forth, so I mean kudos to everybody for that. I d I don't know
what y'all think, but I you know, I just tell my neighbors that come over and talk to me in in
Dallas about our property taxes and I'll just kinda laugh and say, How'd you how'd your property
value do this year? What happened to the value of your property? Well it went up.",0,
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
How much did it go up this year? Well, uh yeah, thirty, forty thousand dollars. Was your school tax
bill that much? Uh let me let me explain to you the quality of the the school district, the quality
of the facilities, the quality that people see that contributes to to this this property value. And
so I think y'all y'all and I don't know what property values ex uh exactly have done here, but I
think I've got a pretty good idea. I mean they've they

[01:26:30–01:27:00]
they've they've held or been strong or or gone up. So um and I know y'all all know that. Uh that's
you know first thing you're trying to do is get the right environment for the kids, but adding value
and somebody mentioned early tonight, stewardship, stewardship of tax dollars is yeah, that's the
that's a smart play. That is it's why you're here. Um teacher retention, we've talked about that
before. Um is that

[01:27:00–01:27:30]
That keeping anybody up at night, or is that still a still a still high priority? That's one of the
biggest things that keeps me up. Yeah. Having been a former teacher and knowing exactly how why and
how I got out of the classroom had to do with my own children type thing. And um I think all
everything's working against us and working against the district right now. So we have to get
creative in our teacher retention. Doing different things like allowing teachers, kids to come to
our schools, that just different creative things I think is.

[01:27:30–01:28:00]
what we're gonna have to do to stay competitive in keeping and recruiting the best. And we've done
some exciting things. You know, Karen recently has how she started some programs where we've got
teachers that are being able to get certified while still teaching and going to school and
partnering with local universities, which is huge. But I think this is always going to be a huge
concern. Um like you said, that's what keeps keeps good academic success is having good teachers.
And good teachers are a scarce resource, and all districts are competing for the same resource.
Right. So um yeah.",0,
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
How can we how can we attract them over other districts? Jennifer, what's the number one teacher
retention statistic that you look at or that we're you got something that you watch or that's uh one
of your metrics? Yeah, so I will say y yes, all the things that they're saying are true. We have an
alarming number of secondary teachers that can retire right now. And when you look at that number,
it's scary. And so um what I always go back to is we we are all competing for the same.

[01:28:30–01:29:00]
limited resource but I will tell you when people I was I was on two campuses today and I had two
different two different principals tell me they had teachers multiple teachers that had one
elementary campus and one middle school that had left for neighboring school districts because
that's they live there and they've all come back and they've all come back because of the culture
and the stability of our system and that starts at and I always tell Shannon and I we we laugh about
this all the time I laugh about it but I always tell them like people are watching us you know

[01:29:00–01:29:30]
they are watching, you think they're not, but they are watching, and they're watching what's
happening, and they're watching how we're treating one another, not not just us, but but but but the
system as a whole. And do we hold ourselves to the core values? And do we treat people with respect
even when we have to deliver a difficult message? And what we hear from our teachers that leave and
come back, which is a good number of them, is that the system is just small enough to know people,
um, and that they do feel like in large part the system and people in the system value what they do
and treat them with respect.",0,
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
and you can't put a dollar amount on that. I mean when you look at the when you look at the ranking
of the school districts and how much we pay we were number one we we got we were behind and then we
we were number one and we're like in the top four but the amount of money between the salaries is
it's it's like it might be like five hundred dollars it could be two hundred and fifty dollars so
when you're talking about that amount of money and people's sanity every day and do they feel
supported that is going to be what keeps people and

[01:30:30–01:31:00]
And we we hear it we hear it from people all the time. I cannot tell you the number of people that
have left for neighboring districts and have come back. Well, that's good. Does anybody think this
teacher retention problem is going away? Does anybody think that what what what is the few what is
the future of teaching look like, do you think? I think it's compounded for our district because
Spring Branch is a high cost of living area. And so we are going to continue to have teachers that
live in suburban Houston but want to drive in to work here.

[01:31:00–01:31:30]
So it might even be even harder for us than maybe some neighboring districts. Why would somebody
want to drive into work and be work here? Hopefully they feel supported and that we our teachers are
uh well trained and that we have a a stable system and student population. I think if teachers feel
respected and wanted, they'll continue to come here. Um I think if they feel supported and not
attacked all the time.

[01:31:30–01:32:00]
they'll want to come here. The um I do hear a lot from teachers being on campuses, they talk about,
you know, things like PTAs and booster clubs and you know, organizations that are that are set out
to support schools and that is a makes a key difference. Good. Yeah, this this still is I think
we've talked about it before uh the last couple of years and I and I've been with you and I don't
think it's it's gonna go away.",0,
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
It's the uh Jennifer knows the the data. It's uh we generally return over about 40,000 teachers
every year in Texas. We're gonna turn we turned over 60,000 last year. Uh either retired or or went
to do something else. That's out of a out of a in of about 360 or 370,000 teachers. I'm curious if
you know any data on this, but it just seems like with the cost of college tuition, college
education going up so much that for people that are considered

[01:32:30–01:33:00]
People that are considering going into teaching, it's like why? I mean, there's an odd there's
there's a disconnect between what they could make and what your paintings and what what's gonna cost
to get the education. It seems like you know that's gonna even cut further into the absolute
exacerbates the problem. One of the reasons that I think Lone Stark College, I don't know about
Houston Community College, I know Dallas College, which used to be called Dallas County Community
College, they're all into the teacher education now. They they have been approved to have their own
teacher education.

[01:33:00–01:33:30]
programs and have four year programs for teacher education because yeah uh if you're gonna go to the
go to the University of Texas, go to Texas AM, go to Texas Tech, you're gonna go to a major
university and spend the kind of money that that books, tuition, lodging, just the cost of living in
those communities bring, yeah, that's a that's a factor. And uh but I think we're seeing a really a
kind of a sea change in who's who's training teachers. Of course, 2015, ten years ago was the",0,
