chunk_id,window_start,window_end,text,binary_hit,confidence
28,1:02:00,1:04:00,"[01:02:00–01:02:30]
in having a really comprehensive education. So completely agree. Left and right brain, when you can
go there, you're you're you're smart. Thank you. Well thank you, Mr. Archer. And thank you to the
Fine Arts Department for putting that together. And uh personally, you know, my kids it's been more
than just uh learning music, but to find something they're successful at and connect with in that
community that they they were able to find really for some of them brought them out of their shells
and uh yeah

[01:02:30–01:03:00]
And they have a new band hall. And they have a new band hall. And they have a new band hall. They
do. Well one of them, the senior, doesn't really get to experience it for marching season, but I
haven't heard about that a couple of times since that happened. But thank y'all so much. Well now at
this time uh the Board of Trustees will give members of the public an opportunity to speak in
accordance with KDIC Board Policy BED Local. As defined by Board Policy, speakers who signed up by
two PM on Tuesday, january twentieth, twenty twenty six will be allowed to address the board.
Speakers who signed up to speak on posted agenda items will be allowed three minutes.

[01:03:00–01:03:30]
A total of thirty minutes is allotted for open forum non-agenda items, with the time divided evenly
among speakers. The maximum time allowed for any speaker is three minutes. Speakers who signed up to
speak on posted agenda items will be allowed three minutes to speak. Speakers who signed up to speak
on non-agenda topics will be limited to the first twenty speakers. Speakers that signed up to speak
on non-agenda items will be allowed three minutes to speak tonight. If a speaker is not finished
speaking at the end of their allotted time, the audio will turn off.

[01:03:30–01:04:00]
Tolerate disruption of the meeting by members of the audience if after at least one warning from the
presiding officer, any person continuing to disrupt the meeting by his or her words or actions, the
presiding officer or his or her designee may request assistance from law enforcement officials to
sho have the person removed from the meeting. And tonight I have uh there's a couple of topics that
uh people have addressed, and everybody kind of knows the rules of what we can say. I have asked our
legal counsel if anybody gets outside of those um outside of those bounds to uh just acknowledge it
uh and if you would.",0,5
29,1:04:00,1:06:00,"[01:04:30–01:05:00]
if he if he does uh interact with you while you're speaking, uh just get back on topic. Um and that
usually means that they're you're uh mentioning an actual employee by name. Right? We we don't
address that. I'm gonna tell you about that here in a minute, but wanted to point that out. Uh if
speakers wish to share written material with the board, please uh provide ten copies to the
Secretary of Board Services before the meeting begins for board members, the superintendent, the
chief communications officer, and permanent record. If a speaker is not attempted to solve a matter
administratively through proper channels as stated in board policy, the presiding officer's designee
shall advise the speaker.

[01:05:00–01:05:30]
to seek resolution through the appropriate policy. Finally, pursuant to Texas Government Code
Section 551.074 and 551.0821, the board will not permit the presentation of personally identifiable
information regarding a student and will not discuss the appointment, employment, evaluation,
reassignment, duties, discipline, or dismissal of a public officer or employee, or to hear a
complaint or charge against an officer or employee. Should a speaker wish to address one of these
issues, they must do so.

[01:05:30–01:06:00]
through the appropriate local grievance policies. FNG local, DGBA local, CKE local, or GF local. Our
speakers will be called forward in the order they signed up to speak. We will first go through
agenda items. And our uh we have one speaker on agenda items tonight, and that is David Green. And
wow, that was an amazing performance. Um I'm just here.",0,5
30,1:06:00,1:08:00,"[01:06:00–01:06:30]
to talk about the calendars. I think they are fantastic, and I would like to urge everyone of y'all
to vote yes on both the uh calendar for next year and the calendar for the year after. That's it.
Thank you. Thank you. We'll now move on to non-agenda items. Umorsel, followed by Lindsay Yang.

[01:06:30–01:07:00]
Good afternoon, board. Um I first want to state uh thank you for all that y'all do for the district.
I am a product of this district, going from Hudson Elementary, Katie Junior High, Katie High School.
Ironically, being a part of the Katie High School Band, uh, and uh Eagle Scout myself. So I want to
thank y'all for everything y'all do, and it was just the irony was thick with the today's meeting.
Um my biggest concern and what I wanted to bring up with y'all today, uh y'all all saw my email, but
I have spoken

[01:07:00–01:07:30]
internally with the district and giving them the opportunity to handle uh what I was going to bring
up today. Um I've already kind of had that meeting and giving them the opportunity to handle it
internally before uh bringing it up to the board as uh so that's well I still wanted to come and
voice to y'all uh where I stand on that. So moving forward, if it's wherever the result comes out to
internally, uh I might may see y'all next month. So we'll see how that goes.

[01:07:30–01:08:00]
But that was just in regards to the the school and um just the direction it is going. Thank you.
Thank you. Uh next will be Lindsay Yang, followed by Toshia Huff. Good evening. My name is Lindsay
Young. Two of my three children are currently attending a KDISD school, second grade and
kindergarten. I'm back today to speak again about school lunches in a",0,5
31,1:08:00,1:10:00,"[01:08:30–01:09:00]
Lunches in our district. Our federal government released new USDA dietary guidelines this month.
These guidelines state that we should prioritize meat and vegetables in our diets for their
nutrition content. These guidelines also stress the dangers of ultraprocessed foods and high
carbohydrate foods. Right now, KDISD's food policies and practices stand egregiously out of line
with current federal guidance. Parents deserve to know when this will be addressed and how it will
be remedied.

[01:09:00–01:09:30]
Parents deserve to know when KDISD school lunch entrees will be required to include both protein and
vegetables. Parents deserve to know when KDISD school lunches will stop normalizing fast food items
day after day after day. This board must pursue improved feedback mechanisms to find the truth about
how stakeholders feel regarding school lunches. Because relying on the nutrition department to self-
evaluate is a flawed approach. Our district truly deserves.

[01:09:30–01:10:00]
an F grade for food services as it has ignored common sense nutrition for years, and now it is very
clearly out of line with new federal guidance. Today I've provided the board with three lunch menus
for January 2026 for the schools my children are zoned to, Amy Campbell, Adams, and Jordan High. You
can see for yourself how KDISD schools model a fast food lifestyle. Whatever the nutrition
department says its mission is does not matter. What matters is the real life food environment our
kids experience in.",0,4
32,1:10:00,1:12:00,"[01:10:00–01:10:30]
Our kids experience every day. Pizza or a version of cheesy bread is a main entree served 10 days
out of just 18 this month at my kids' school. The remaining days consist of mac and cheese, nachos,
fried chicken nuggets, corn dogs, and entirely refined carb pasta dishes. Kellogg's rice crispy
treats and General Mills fruit roll-ups should not be advertised to children or sold in our
cafeterias. Two Fridays a month for ice cream is more than sufficient. Current policy, which allows
everyday sale.

[01:10:30–01:11:00]
of ultra processed snacks in our schools seems downright criminal when our state of Texas currently
maintains child obesity rates of 25% for ages 11 to 17 year olds. I urge the board to put this issue
on the February agenda. At a minimum, this board should care about compliance and should resolve the
problem that our district is failing to meet federal nutrition standards. We have amazing students
in our athletics, arts, and academics programs, of course. I'd like to see us.

[01:11:00–01:11:30]
Thank you. Next is Soshia Huff, followed by Brandy Aguilar. No Huff. All right, Brandy Aguilar.
Next, followed by Kimberly Missail. Good evening, board members. My name is Brandy Aguilar. I am a
KDIC resident and the parent of

[01:11:30–01:12:00]
a student at Hudson Elementary. I'm here tonight because serious concerns regarding student safety,
communication, and administrative accountability remain unresolved despite repeated attempts to
address them at the campus level. I've exha exhausted all avenues internally to rectify the issues.
I want to be very clear, my concerns are not with the administrators. This the failures rely or the
failures lie squarely on campus administrative leadership. Since December, my child has been
physically assaulted twice by the same student. She was punched in the stomach, the chest, and face.",1,3
33,1:12:00,1:14:00,"[01:12:00–01:12:30]
One incident resulted in a facial injury severe enough to require ice, which happened after a stay
away agreement was not communicated to staff, therefore was never implemented. In both cases, I was
not notified at all or contacted hours later, despite multiple administrators being aware of the
incidents. Each time I had to initiate contact myself to obtain basic information. This is not an
isolated mistake. It is a pattern of delayed, incomplete, or non-existent communication. Equally
concerning is the lack of transparency and cooperation from administrators. Requests for written
explanation.

[01:13:00–01:13:30]
and documentation have been avoided, deflected, and inconsistently addressed. Due to repeated
miscommunication, I have clearly requested all communication be conducted in writing for
documentation purposes. These requests have not been consistently respected. Forty-eight days have
passed since the first incident, and my questions are still unanswered. I brought with me all
written attempts to obtain answers. Additionally, administrative decisions that appear retaliatory,
such as severe playground restrictions placed on my child, the victim, were implemented without
clear explanation.

[01:13:30–01:14:00]
Explanation, even though she was found not at fault in either instance. This reflects a failure to
protect victims and a lack of accountability from administration. Since coming forward, numerous
parents from Hudson Elementary have contacted me reporting similar experiences, noting delayed
notification, lack of follow-through, inconsistent enforcement of policies, resistance when seeking
answers. These issues are systemic, not isolated. Finally, the high turnover of educators at Hudson
further highlights instability in campus leadership and raises.",0,5
34,1:14:00,1:16:00,"[01:14:00–01:14:30]
serious concerns about administrative effectiveness and support. I'm asking the board to intervene,
not only regarding the dangerous failures involving my child, but also to investigate the broader
pattern affecting other students. There must be clear expectations for administrative communication,
documentation, cooperation with parents, and accountability. Student safety cannot be optional. Our
students, parents, and educators deserve better. I'm here because internal efforts have failed. I
respectfully request your oversight and action. Thank you. Thank you.

[01:14:30–01:15:00]
Next will be Kimberly Museo, followed by Jennifer Jesse. Good evening. My name is Kimberly Musial,
and I'm the Assistant Orchestra Director over at Meade Creek High School. Due to the stellar
reputation of orchestral programs in Texas and the wonderful reputation of Katie ISD that you saw
tonight specifically, my husband and I relocated our entire life to Katie and moved cross country
last July.

[01:15:00–01:15:30]
Having previously worked as both a music educator and fine arts administrator, I had been blessed
with a fantastic salary and amazing benefits provided by the district. This was not true
specifically for one district, but statewide, teachers were well compensated and were given absolute
best can the absolute best plans for medical, dental, and vision coverage. Benefits started on the
first day of employment, which never had to be renewed, and as it was a PPO, teachers could choose
to see whatever doctor or specialist they wished. Prescription coverage was top-notch.

[01:15:30–01:16:00]
Was top notch with only a $25 copay or less required for most prescriptions with the ability to get
them from any pharmacy. To say that I'm disappointed with the health benefits in Katie would be an
understatement. In the short time that I have been employed in the district, I have spent over
$4,150 out of pocket in addition to the amount taken out of my paycheck. I have had to switch
multiple medications, and even then, upon arriving at HEB, I was told that I would have to pay $240,
this for an asthma inhaler.",0,5
35,1:16:00,1:18:00,"[01:16:00–01:16:30]
The other prescription that was previously covered under my former plan was going to cost $1,500 per
month because our insurance would not cover it at all. In our small fine arts program at Maid Creek,
seven faculty members have been negatively affected by the medical andor prescription coverage
offered by the district. One colleague was forced to put off eye surgery, leaving him effectively
blind in one eye due to the deductible and the medical insurance resetting each January 1st. Several
colleagues and I have spent weeks arguing back and forth about medical benefits of medications that
are

[01:17:00–01:17:30]
not being covered through our benefit plan. And I personally had to wait over a month, also due to
the deductible, for a diagnostic mammogram and ultrasound after a routine screening caused concern.
Imagine spending your entire Christmas break worried that you might have breast cancer, but couldn't
do a single thing about it until after January 1st. That is the reality that the teachers in this
district are living with. Katie is highly rated due to student achievement and outcomes. However,
students would not be capable of such outcomes without their teachers. We simply do not make enough.

[01:17:30–01:18:00]
to support these extravagant out-of-pocket costs and deserve better from this district. Thank you so
much for listening to me this evening. Thank you. Next will be Jennifer Jesse, followed by Jermaine
Paris. Hello. Ditto on the health plan. Um, I would speak about that tonight, but I'm going to speak
about this instead. Good evening, President Redmond, members of the board, and Dr. Grigorski. My
name is Jennifer Jesse, and I'm here representing the coalition.",0,5
36,1:18:00,1:20:00,"[01:18:00–01:18:30]
for a Livable Wage for KDISD paraprofessionals. I wanted to share some metrics from the open records
request I made in November, but I'm still having a tr having trouble receiving that information.
Instead, I'm going to read a statement from a KDISD parent who is a member of our coalition.
Although her son oh her son is close to the hearts of many of us at Davidson Elementary. My name is
Melissa and I am a proud mother of a son named Raymond Roman, sorry. I'm here today because I

[01:18:30–01:19:00]
want to speak from my heart. She was going to be here tonight, but she couldn't find a sitter for a
little once. Because I want to speak from my heart about the people who make my child's education
possible every single day our paraprofessionals and special education staff. For Roman,
paraprofessionals are not just classroom support. They are trusted adults who love on him, celebrate
his victories big and small, and sit with him through moments when the world feels overwhelming.
They help him regulate, communicate.

[01:19:00–01:19:30]
Communicate and feel safe enough to learn. Their patience, kindness, and consistency allow Roman to
walk into school with confidence and dignity. As a parent, there is no greater comfort than knowing
our child is genuinely cared for. Because our paraprofessionals, our family, because of
paraprofessionals, our family has peace. We know Roman is seen, protected, and supported by people
who are truly who truly understand him. This work requires immense skill and

[01:19:30–01:20:00]
Skill, emotional intelligence, and let's be honest, a lot of heart. It is physically demanding,
emotionally taxing, and deeply impactful. Yet too often the compensation does not reflect the
responsibility these professionals carry or the difference they make in our children's lives. Fair
wages are not just about pay, they are about retention, stability, and honoring the people our most
vulnerable students depend on. When paraprofessionals are supported, our children thrive.",0,5
37,1:20:00,1:22:00,"[01:20:00–01:20:30]
As essential and irreplaceable partners in our children's success. Thank you for caring for
listening. My phone is really messing up. She says, Thank you for caring, for listening, and for
supporting the people who love and care for our children like Broman every day. Thank you. Next will
be Jermaine Parris.

[01:20:30–01:21:00]
Good evening everybody. Before I start, I want to give a quick shout out to Chris Morgan. Brandy
Bruchier. Um okay. In the summertime, we kind of have a brief conversation. And pretty much him and
Brandy kind of convinced me to go back to school. And just update, I'm in school.

[01:21:30–01:22:00]
Okay. Thank you for the opportunity for for me to speak tonight. I want to be clear from the start.
This is not another reminder that preprofessional are unpaid, underpaid. You already know that. We
know that. The data, the vacancies, and the turnover rate confirms it. What I'm here to speak about
is advocacy. Preprofessional are essential to this district. We support students with disabilities,
managed behaviors.",0,5
38,1:22:00,1:24:00,"[01:22:00–01:22:30]
Provide academic support, ensure safety, and often serve as the most consistent adult in the school
day. Yet many paraprofessionals cannot afford the basic standard of living, let alone the
possibility of owning a home on a paraprofessional salary. In today's economy, a full-time
paraprofessional cannot realistically buy a home in the community that they serve, not because

[01:22:30–01:23:00]
they don't work hard, not because they lack dedication, but because the system has decided that
their work is crucial but not worth a livable wage. And here's the truth, we need to say out loud.
Gratitude does not pay rent. Praise does not qualify for mortgage. An application does not create
financial stability. When a paraprofessional leave, it's not because they don't care about the
student.

[01:23:00–01:23:30]
is because the camera alone does not keep the lights on. This board has influence, this board has a
voice, and this board has the power to advocate simply acknowledging the problem. Advocacy means
fighting for competitive livable wage, not just for small increase. Making paracompensate
compensation a priority is a budget conversation. When a paraprofessional is financially unstable,
students feel it.

[01:23:30–01:24:00]
It. When a paraprofessional leaves a school, classroom feels it. When a paraprofessional struggle,
the entire system feels it. So tonight. Thank you, Mr. Paris. We appreciate it. Thank you. This
concludes the open forum portion of our meeting. The board will now convene and close meeting as an
authorized as authorized under section 55.001 of the Texas Government Code for the following
purposes.",0,5
39,1:24:00,1:26:00,"[01:24:00–01:24:30]
Texas government code 551.071 551.074 551.076 and 551.129 the board will now reconvene an open
meeting today is Tuesday January 20th 2026 and the time is 751 p.m on behalf of my colleagues I
welcome everyone to this evening's regular board meeting each board member received the agenda and
documentation for this meeting on Wednesday January 14th 2026 the board will receive information and
recommendations

[01:24:30–01:25:00]
from staff, administration, and the superintendent on the agenda these agenda items at tonight's
meeting. Board members will be able to ask questions, receive answers, and should be prepared to
take action. The board has just reconvened from closed meeting. In accordance with Chapter 551 of
the Texas Government Code, any action arising from discussions in the closed meeting must be taken
in an open meeting. We do not have any actions to take from closed meeting, so we'll move on to
agenda item 7.1 present presentation of the annual report to include the Texas Academic Performance
Report tapper of

[01:25:30–01:26:00]
twenty twenty-four and twenty twenty-five. Our presenter will be Natalie Martinez, our Executive
Director of School Improvement. Thank you. Good evening, President Redbin, school board members, and
Dr. Grigorsky. Tonight I am here to guide you through the annual report and hold a public hearing.
Although this may seem a bit outdated, the annual report is regarding the year of 2024-25 school
year. The timing of this report is driven by the release of the taper, which was in January. There
are eight major components of the report, which at the large",0,5
40,1:26:00,1:28:00,"[01:26:00–01:26:30]
Report, which the largest being the Texas Academic Performance Report. Many of these requirements
are brought to you in updates throughout the year, including STAR EOC accountability ratings,
financial reports, and House Bill 3 progress measures. Because you've seen update information in
prior board presentations, we will not go back to review the old data. The full report can be found
on the research assessment and accountability website under the accountability towards the bottom of
the left hand side. Section one is the taper report, which

[01:26:30–01:27:00]
Paper report, which is compiled by TEA for each campus and district in the state of Texas. This
document includes data from PEMS and reports on accountability, student groups, performance, staff,
and programs. The bulk of this is the annual report, which was released mid January. Section two is
our financial standard report. And with frequent updates from our finance department, you are aware
that KDISD earned a first rating of an A, which is superior achievement. This is intentionally it's
coming.

[01:27:00–01:27:30]
There we go. This is intentionally the year of 23-24 to report the actual expenditures as required
by TEA. Section three is our accreditation status. Again, TAA Web reports the 23-24 status and
reviews data, including academic and financial ratings. Section 4 is our campus performance
objectives. These plans are approved by the board each year in September. Campuses monitor their
progress on a quarterly bias.

[01:27:30–01:28:00]
basis, sorry, and plans are posted on the campus website. Section five, our special education
determination status is meets requirement, which is shown on the cover page of the taper. Section
Section 6 holds information on criminal and violent incidences by campus and the prevention and
intervention policies used to protect students. Incidents reported are level four and",1,4
41,1:28:00,1:30:00,"[01:28:00–01:28:30]
level five in our system. Numbers are masked for instances with 10 or fewer students at a particular
campus. Section 7 includes data on students' performance once they leave KDISD and enroll in higher
education. This includes two and four-year schools and shows GPA and the number of graduates.
Section eight references our board adopted House Bill 3 goals, which reference 30.

[01:28:30–01:29:00]
Reference third grade reading and math along with high school CCMR. The board adopted these goals in
September of 2024, and we report progress to you twice a year. Finally, section nine reports on the
number of count number of counselors by campus. Again, the full report can be found on research
accountability and assessment webpage on the left hand side, labeled annual report. And at this
time, I'd be happy to answer any questions. Questions board?

[01:29:00–01:29:30]
Mr. President. Ms. Casella. All right. Thank you, Natalie. Um I had a question about the crimin
criminal and violent incidents, just to make sure I understood. These are recorded publicly in the
report. What so someone can see the number and type? They can see it. Um they are masked though. So
if you have an example where a campus would be less than 10 or a campus would be identified with
that small number, then it will be massed. It is on the web right now, so you could actually go see.",0,5
42,1:30:00,1:32:00,"[01:30:00–01:30:30]
it if you wanted to. But yes, we do report them. Okay. Sorry, what's the number 10 again? The
minimum size. Si size of students per incident. Oh, per incident. Okay. So if it's less than 10,
explain that again. We mask it. So we'll put like an asterisk there. Got it. That's the same kind of
masking rule that TEA would do with us as well. Okay. Thank you. You're welcome. Any other
questions, Port? Thank you very much. We appreciate it.

[01:30:30–01:31:00]
We uh we'll now move on to a public hearing for a tapper uh for twenty four twenty-five. Uh but we
do not have anybody to sign up to speak on. So we will continue on to our consent agenda. A consent
agenda shall include items that were discussed and considered at the previous work study board
meeting, uh, as well as items of re recurring nature. The board shall be furnished with background
material for each item. Consent agenda items will be grouped together under one action item. All
items shall be acted upon by one vote without separate discussion unless a board member requests
that an item be withdrawn for individual.

[01:31:00–01:31:30]
consideration from policies B E legal and BE local. Board, are there any members that you would like
any uh items that you would like to remove from the consent agenda tonight? Mr. President. Ms.
Calvin? Uh I'd like to remove 9.6, 9.7 um concerning the instructional calendar. All right. Any
other items? Ms. Yeah. Do you mean 9.5 and 9.6? Whichever one for the instructional calendars that
we're going to be voting on. Okay. All right. 9.5 and 9.6. Mr. President, I move.

[01:31:30–01:32:00]
that the Board of Trustees approves the consent. I had a couple more items. Oh. Excuse me, I'd like
to pull um nine point one three and nine point one four. Nine point one three and nine point one
four. Same item basically. Mural center updates. Thank you. All right. Nine point thirteen. Nine
point thirteen. Thirteen and fourteen.",0,5
43,1:32:00,1:34:00,"[01:32:00–01:32:30]
So we are polling five 9.5, 9.6, 13, and 14. Any other items, board? I will entertain a motion. Mr.
President. Ms. Fox. I move that the Board of Trustees approves the consent agenda for items 9.1
through 9.16, except for items 9.5, 9.6, 9.13, and 9.14, which has which have been removed from the
consent agenda. Is there a second? Second. Ms. Gazala?

[01:32:30–01:33:00]
It is moved and seconded that the Board of Trustees approves the consent agenda item agenda for
items 9.1 through 9.16, except for items 9.5, 9.6, 913, and 914, which have been removed from the
consent agenda. We will now proceed to vote. Board members please record your vote on the screen via
your keypad. Motion passes seven to zero. Uh we will now move on to the items that were removed from
the agenda. Um removed from the consent agenda. And the first would be item nine point five.

[01:33:00–01:33:30]
uh consider board approval for the twenty twenty seven twenty twenty-eight instructional calendar. I
just had a question on this that I know that we um had had this answered via our emails, but I
wanted to do this more for the broader public to understand since we had already had some um a
little not a lot of pushback, but just something that arose concerning the pay periods. Um
specifically, it was the two hundred and thirty eight days versus two hundred and thirty four days
and what that looks like for the employees. So Dr.",0,5
44,1:34:00,1:36:00,"[01:34:00–01:34:30]
Garborski, could you speak to that as you did to the board? As far as 238-day employees, I'm not
where the 234 comes from, but we have um we have different employees on different day calendars. We
have got 238s, we have two twenty-eights. Mr. Schuss, uh, if I'm missing some, we got two oh eight,
we got 187s, you know. I mean, we got all sorts of calendars. And we publish that annually. That's
our annual work calendar for employees who work those jobs. How are those days?

[01:34:30–01:35:00]
decided? You look at a job description, you look at the work, you will look at the workload, and we
figure out these are the number of days we need that employee in that position to accomplish the
tasks assigned to that position. So question came up to the board. Um I'd seen the question, and it
was from a 230-day 38-day employee. Okay, so when you look at all the days in a calendar, okay, 365
days in takeout weekends, take out federal holidays, take out two weeks at Christmas, a week at
Thanksgiving, a week at spring break.

[01:35:00–01:35:30]
three day holidays, extra holidays, okay. For um for as long as I can remember, somebody in here
who's worked for the district for 20 or 30, 40 years might know. As we squeeze that calendar, okay,
the number of days off that employees get in this district, there's not 238 work days left in the
calendar. So historically what we've said if you know I mean we we could, you know what I mean, you
could take a 238 day employee, squeeze them down to 234, 231, two we can make it whatever you want.

[01:35:30–01:36:00]
There is a workload with that because it's a year-round employee, but you can reduce the number of
days, which would reduce the number of um daily rate and reduce the salary of an employee. Okay?
That could be done. What we've done historically in this district is we've had uh for an employee
that's 238 days, they just have to work 238 days a year. If we're compensating you for 238 days a
year, you work 238 days a year. But then you would say, oh but there's only 231 in the calendar or
there's only 234. It varies every year.",0,5
45,1:36:00,1:38:00,"[01:36:00–01:36:30]
depending on the number of holidays we put in there, or extra days or bonus days, or whatever you
want to call them off. So historically, 238-day employee might have to make up three, four, five
days in there. I don't know what it is every year, I'd have to go back and count. And so for this
proposed calendar, building in a fall break of more time off, an employee who's a 238 employee being
paid for 238 days has to find seven additional days to work. Okay, now what are those days? Uh it
could be anything, you know what I mean?

[01:36:30–01:37:00]
But uh if they're gonna be paid for 238 days, they need to find a way to work 238 days. Now thinking
about that is remember when we publish uh what goes out, what uh Sherry creates for us is an
instructional calendar. That's what guides what's happening on the campus. Yeah, we throw days in
there, but with that, if we added in a fall break, nobody mandating that a two hundred and thirty-
eight-day employee has to take the fall break. They could come right into this building that's open
all year round and work those days. They don't have to take the fall break. Fall break really

[01:37:00–01:37:30]
was for the instructional calendar. Teachers, campus level folks, students and families. That's
where we're getting the feedback from on that. So there are a lot of days within a calendar that are
days off, but somebody could find those days to work. Or they could find other ways to do it. You
could do it if you're in if you're an hourly employee, you could do that through comp time. You can
figure out a way to do that with overtime or comp time. Or you could use some of the days we allot
to you. Every 238-day employee gets 10 vacation days. They could use some of those towards that.

[01:37:30–01:38:00]
allotment if they wanted to. Uh every employee gets ten days of personal or sick time. They could
allot some personal days to that and not make up those days in there. But the business of fulfilling
two hundred and thirty-eight days is is just relatively nothing new in this district. Been doing it
for as long as I can remember and certainly as long as I've been superintendent, I think as long I
don't know if anyone wants to tell me how long. James, you've been here a long time. You tell me how
long we've been doing that. I'm with you. As long as I've been in this district it's been done that
way. You bet. Yeah as a principal it's like",0,5
46,1:38:00,1:40:00,"[01:38:30–01:39:00]
Are you telling me you've worked Saturdays or Sundays and uh holidays as a school principal? Maybe.
Maybe once or twice. So I hope that kind of gives a good thumbnail of a description of what happened
with the calendar. But yes, there are you gotta make the the days in there. I know what we had
talked about was the most popular option. That was the one that was surveyed and that what we had
talked about, I think one of the options that we were gonna be voting on was option C. I'm not that
was the most popular option.

[01:39:00–01:39:30]
if I'm remembering that correctly. So um I'm just making sure that they're just talking about um
some of the concern was coming from uh paying back that time and I think that's what you're
referencing here is best basically having to turn that time back over to pay back the time and it
was a concern for um some of these employees and so I just wanted to make sure that we spoke to that
to kind of elevate that concern and to speak out to that to say, hey this is kind of what your
options are in a way that we can so that they know that we're hearing them and we're trying to give
you options as to what this is.

[01:39:30–01:40:00]
We're not trying to make you we're not trying to take anything away from you. We're trying to go
with what everybody voted for, what the consensus was uh on that, and I just wanted to make sure
that we were speaking to that. Yeah. If we have a calendar, I mean I'm open to the feedback if
anyone wants to provide some of that on there. If we're gonna pay an employee, so like a school
principal or you know I mean I'm a 238. A lot of people in this room are two thirty eight. If we're
gonna pay you a salary to work two hundred and thirty eight days, we just got to find a way",0,5
47,1:40:00,1:42:00,"[01:40:00–01:40:30]
to work the 238 days. Uh if the better option is to to reduce salaries down to whatever, 235 or 232,
I don't think that's gonna be very popular. I wouldn't recommend that. Um but um how do we design a
system then for which in this case, okay, where the the the email came in and said, Well, I I don't
think that's fair, I gotta make up seven extra days to get to my two hundred thirty-eight. Well,
then what should we do? You know, I mean, do we compensate you for two hundred thirty-one?

[01:40:30–01:41:00]
Um to get you to 238. Okay. Or do we find you some different ways to do that through comp time or
personal time or other time or actually just come in and work time, you know what I mean? So I don't
know if that's an option to compensate people for more days than they're working. I appreciate you
making the distinction that you still do have the option to come in and work. Nobody's saying that
you cannot come in and work. This is just for the instructional calendar. So thank you for making
that that clear um that no one's preventing you from coming in and doing the job or doing what you
can do on time. Very similar.

[01:41:00–01:41:30]
to that too. You know, I mean we publish a calendar in this building or information in this
building, not a calendar. But uh there are times in the holidays that this building is open where
custodials up here working. The custodial uh 260 ones? Does that sound right? Okay. So they're
working. Um you know, I mean we take off two weeks over Christmas, but right up until Christmas,
this building could be open for people. People can come in and work on those days uh if they chose
to. We just don't make them do it. We we really are extra flexible to tell the employee, you choose
how to get to two thirty-eight. Uh

[01:41:30–01:42:00]
Weekends, holidays, there's a hundred different ways to get to them. Mr. Mr. President, do you mind?
Okay, and then um can you help me just understand? So um so are the 238-day employees are they
mainly working here in the admin building? Uh they're probably all over the place. Okay, they're all
over the place. They are. There's some campus level folks. Um there would be operations folks that
aren't in this building but are in other yeah. Okay. And then um so I mentioned I saw one of your
options was you could",0,5
48,1:42:00,1:44:00,"[01:42:30–01:43:00]
work an hour of overtime every week? Is that what you were saying? Yeah. So I kind of divided it
over. It wouldn't be over paid overtime. It would just be it would be so let's let's break out two
groups of employees. Because the folks in this room, other than BJ, who's over there now, but thank
you, BJ. Uh uh they're they're exempt employees, okay? So they don't create overtime. So like none
of those folks out there are getting overtime, so they can't take them off the table. Now hourly
folks can create that. And what we do is we call it comp time or bank time.

[01:43:00–01:43:30]
Comp time or bank t time. So if you worked your 40 hours that week, but then you worked 41, just
keep that in your bank. When you get seven of them, cash that in for your day, you know what I mean?
So you just bank enough time to do that. So over the course of a month, how much time could I
reasonably bank to make some of those days up? Would be an option for somebody. For our hourly
folks. So that's a nice option. I didn't hear you give that tonight, but I saw it in the email. So I
thought that was nice. I wanted to bring that up. Thank you. And then um would employees be able to
that you kind of answered this.

[01:43:30–01:44:00]
That you kinda answered this, but emplo from what I'm understanding what you're saying, employees
would be able to pick a work day that is best for them to maybe work instead of take like a day off
that they could work instead of taking the day off. Yes, there's a lot of them in the calendar that
they could do. There are some days the building's not open and we probably wouldn't open it for one
or two employees, like a Christmas Eve or Christmas Day. Sure. But there are other options in there.
Most of the time they just work that out with their supervisor and figure out when the building
would be open. We do close the building during uh uh shutdown over uh July four, July three. I'm
trying to think three or four days",0,5
49,1:44:00,1:46:00,"[01:44:00–01:44:30]
in there. So, but uh outside of that, there's there's a lot of days that it's it could be open.
Thank you. You bet. Mr. President? Ms. Thank you. Um so uh the exempt employees, which are most is
that what you call most people in this room, right? That that sounds to me a little more feasible
and easier because some of them are already working the extra days, and um that's just part of the
job. Uh but the non exempt is more the concern maybe I have. Uh and so I understand the paras are
238.

[01:44:30–01:45:00]
And so I need to understand how feasible that is for them to make up potentially seven days if we go
with this fall break. And and that would be unpaid. Is that correct? I mean they'd have to work to
make up the seven days. Right. Unpaid. So how how is that really No, they get paid for those. They
would get paid. No, they're only doing two thirty-one. Right? Because Paras are Paras in the thirty
eight? Par there there are. So uh roughly, generally speaking, I don't have the numbers exact in my
head.

[01:45:00–01:45:30]
but in our district of our 14,000 and change employees, there are about 425 professional positions
that are um 238. Then there's about another 42530 35 hourly employees that are 238 employees. So
that's that's the scope of the folks you're talking about that are in this kind of quagmire of
there's not two hundred and thirty eight days in the calendar anymore to work two hundred and thirty
eight days. So they're they're hourly though, they're paid hourly

[01:45:30–01:46:00]
They are. And so the 238 is still a contract time, I guess they have to make up hourly? Is that how
it works? Or a reduction in salary. That's happening now? No. Okay. No. Now they have to at least
work 238 to hold their position, but they're paid hourly. Am I going to do that? Yes, they're
compensated hourly. So think about that. If there was a 238 calendar, let's say a person makes
$60,000 a year for working 238 days, that would convert to hourly. All those hours add up to 238
days of employment.",0,5
